"","logFC","AveExpr","t","P.Value","adj.P.Val","B","logP"
"XRN2",-0.12958692736719,7.48853305495878,-0.743765730840036,0.473576430527989,0.909442616242692,-5.73666029424205,0.32460992019213
"INTS3",-0.0517876615790867,5.01267593653709,-0.229549305555153,0.82291811374791,0.978676492302736,-5.73678123659548,0.084643378052301
"NARS2",0.111613201786958,5.86764233819819,0.550230867166859,0.593844518271623,0.934359393315517,-5.73686502124952,0.226327248109136
"TGFBR1",-0.115340421884191,6.37503340230091,-0.644331992117831,0.533389101351514,0.920189678774895,-5.73709503227617,0.272955862420522
"S100A11",-0.252647700012774,5.04895436557994,-0.25307253377206,0.805171438217684,0.974702841115761,-5.73723843563604,0.0941116392037228
"SIRT7",-0.0414619282654094,4.99216218285746,-0.211477891690723,0.836623516777798,0.978775636039098,-5.73731201493111,0.0774699319341045
"POLR2L",0.158749534035787,6.19313452601591,0.613298668613388,0.552926611829571,0.922214467396042,-5.73743739721388,0.25733250737975
"GDAP2",-0.10829655777127,5.81838851451266,-0.538869509881053,0.601382638061011,0.936785945612359,-5.737505747746,0.220849114152262
"TMEM9B",-0.123312875827751,6.54382073927803,-0.666113578503057,0.519919020805211,0.916865161620438,-5.7375713621746,0.284064293973155
"UQCC3",0.0265263802220002,4.89213788399651,0.0986162155834055,0.92332819684813,0.991933861384445,-5.73757984535839,0.0346439016336092
"PIK3C3",-0.124707342025526,6.38424090431624,-0.64483954883629,0.533072922453981,0.920189678774895,-5.73762322837204,0.273213376990101
"TNFRSF1B",-0.228475679317441,5.62780555843365,-0.48853118097314,0.635366282582676,0.946498902640481,-5.73771930757878,0.196975835899844
"PIH1D1",0.150436532486385,6.56157276503153,0.666430027040484,0.519724819706509,0.916865161620438,-5.73789614633137,0.284226542741898
"CARNS1",-0.193485714089916,5.96269006765403,-0.570002316522126,0.580846096025359,0.931617283608085,-5.73819170227748,0.235938925271005
"TOX4",0.146238132032484,6.41305775419837,0.646399102273,0.532102092291477,0.919317109727422,-5.7382622005013,0.274005033372108
"UBAP1",0.145700065771478,6.41697803476365,0.6464285452503,0.53208377379728,0.919317109727422,-5.73866142685928,0.274019984934989
"SUB1",0.131559609689012,6.85017513604835,0.69579550784252,0.501892128017512,0.916865161620438,-5.73890850843677,0.299389616004269
"PACC1",-0.109904903861461,5.01486014132507,-0.221509754952438,0.829007956178393,0.978775636039098,-5.73908146898349,0.0814413014065514
"TEFM",-0.085248540675896,5.30986232943213,-0.377943423402141,0.713113819920495,0.96124798107447,-5.73921676723934,0.146841146980774
"THOP1",0.122254211579016,5.5419634906432,0.458193785589956,0.656289707003139,0.950790604346032,-5.73939902697015,0.182904406998285
"SERAC1",0.143508898710135,5.66858545784384,0.493857775119453,0.631726205434288,0.946086228366575,-5.73969432047907,0.19947110721288
"ANKMY2",0.104420670878788,6.33296954697846,0.632510906156266,0.540783719006412,0.92133046267368,-5.73987842234012,0.266976391866922
"ATP2B1",-0.167045269586104,6.6806320164426,-0.678316603721922,0.512461421309565,0.916865161620438,-5.7399497887481,0.290338823234177
"TGFBR3",0.119544727807283,5.31230017464441,0.374009405934305,0.715950818751429,0.961290226546022,-5.74011907519155,0.145116809924643
"PEX19",0.109486055641964,7.44064160975963,0.73600373854117,0.478088732408025,0.909442616242692,-5.74017050235231,0.320491491632977
"EPG5",-0.141212576686047,6.34148637328632,-0.634481029619235,0.539547234031936,0.92133046267368,-5.74021310770471,0.267970529513995
"ZNF335",0.0506164296034441,4.99361370046383,0.196094089233317,0.84833597027908,0.979756798415433,-5.74026901150878,0.0714321180949708
"GNB2",-0.0355324974374467,4.94693938904223,-0.14915330050396,0.884301033756712,0.985568672029214,-5.74086691399778,0.0533998672899976
"TRAPPC3",0.0109820227895803,4.88741327317353,0.0320942113893869,0.975007855562015,0.998862153539638,-5.74090918982373,0.0109918852107025
"UTP4",0.136944860017233,7.28959219811583,0.725811958034706,0.48405444991492,0.910851154987189,-5.74113899113431,0.315105783050771
"MRPL2",-0.209615458503769,7.35809673520966,-0.730398466627197,0.481364021127296,0.909764006046289,-5.74117336592309,0.317526373574524
"JUNB",0.0407611368180261,4.94297807354751,0.138070696973788,0.892835794293102,0.986535402475504,-5.74139039211834,0.0492284069455148
"PSMC3",0.154593307911291,8.98820268020479,0.789163521150334,0.447729433326705,0.899507993839355,-5.74143188221786,0.348984354552895
"BCKDHA",0.204599387985775,6.4232795604164,0.642115556281557,0.534771091734733,0.920690901176708,-5.74151474216662,0.271832077549577
"CAT",0.137139763890582,7.07853729183253,0.710825375223074,0.492910687165947,0.914606592751942,-5.74161464882117,0.307231765479115
"METTL14",-0.0600732159429462,5.09724869591812,-0.265704040826525,0.795688564226253,0.974585056776884,-5.74175330068497,0.0992568836495199
"VPS72",0.118964854506117,5.8070457403738,0.525577593274976,0.610264304836035,0.940282828601373,-5.74198456978804,0.214482031757489
"METTL6",0.0246881254248672,4.91959206083947,0.0982726741567572,0.923594349532031,0.991933861384445,-5.74216484408901,0.0345187327216927
"DPP3",0.119115004160113,7.36037682560081,0.728696317225754,0.482361401732855,0.909764006046289,-5.74216640732273,0.316627451458903
"FHIP1B",0.104249411980387,5.15788294042652,0.296678356857636,0.772584661396895,0.974037676204341,-5.74219101634846,0.11205391842368
"STK17A",0.145710319359025,5.66687075126145,0.488040670374274,0.635701999183466,0.946498902640481,-5.74236011299294,0.196746422779104
"RAD23A",-0.00875841456512738,4.89765007904146,-0.0418319667870711,0.96742923423595,0.998862153539638,-5.74257116882444,0.0143807930324066
"COL4A1",-0.204364630209523,6.63820812906496,-0.669315957255538,0.517955743241075,0.916865161620438,-5.74271808774709,0.285707346987029
"PDLIM5",0.14280378692618,5.11345352293286,0.264264652518282,0.796767439954862,0.974585056776884,-5.74301665741289,0.0986684217440714
"TLK1",0.0134198290553105,4.90933357581925,0.0619332463160463,0.951796557965486,0.997485755291974,-5.74347625830063,0.0214558700975671
"PHIP",-0.0864950136272968,5.28525121929607,-0.355755921387735,0.729172756896704,0.963859689350804,-5.74350467963166,0.137169565675936
"RC3H1",0.136223993498234,5.70413107963352,0.495941286500905,0.630305162818448,0.945188020781056,-5.74360800082958,0.200449135561391
"KNOP1",0.104403645584275,6.00224151925567,0.566290775291941,0.583274481900198,0.932679345706922,-5.7441709970443,0.234127023419727
"SHOC2",0.0808200682127547,5.2166718808129,0.320210793057902,0.755184108735608,0.968959471251641,-5.74422095250918,0.121947157429597
"IPO7",-0.178186905341113,5.69010981996697,-0.492526944944665,0.632634708392951,0.946367203127156,-5.74433330886281,0.198846984962136
"SCAND1",0.133269610991158,6.47458946359305,0.644912200424434,0.533027673580374,0.920189678774895,-5.74464903698783,0.273250242809714
"CARS1",-0.165206896269284,7.63546697682023,-0.739814924142467,0.475869791900559,0.909442616242692,-5.74479740125125,0.322511863235051
"DCAF1",0.115665592878957,6.80503290842649,0.68277887369112,0.509750494300738,0.916865161620438,-5.7448627007048,0.292642344417937
"ATPSCKMT",0.0459718449157469,5.03608945092652,0.208049689207245,0.839230081824271,0.979100232618238,-5.7448938259791,0.0761189574454087
"U2AF1",0.0998852583661973,7.06014502801569,0.704653349479395,0.49658689514655,0.916298821870383,-5.74510032276767,0.304004745596267
"POU5F1",-0.164818395530725,10.0064520551664,-0.798891473839451,0.442312742894828,0.897476579283039,-5.74511782508218,0.35427054855898
"RAD51AP1",-0.0814356708619668,5.19685201551421,-0.309112727628041,0.763373222518896,0.970596155238235,-5.74512895907106,0.117263078230575
"ERCC6",0.023693226920062,4.92954856460566,0.0837021731031003,0.934891220463382,0.994792457762861,-5.74519837515338,0.0292389186470967
"NAA35",-0.140158078848047,6.2380157261881,-0.609765623854246,0.555176294894801,0.922973186813972,-5.74529909928129,0.255569085809987
"ZGPAT",0.0518626790461454,5.08504310863205,0.241989060098685,0.813519466850446,0.977459890816955,-5.74530868492532,0.0896320502937171
"ASPH",-0.0763085090451678,5.16162161183765,-0.289171539436303,0.778163758265364,0.974037676204341,-5.7454638387172,0.108928999633387
"MAN1B1",0.0841236409470509,5.11304874459501,0.257795802325655,0.801621575036493,0.974585056776884,-5.74562434882897,0.0960306026130542
"FEM1B",-0.0144573471245861,4.91971700926909,-0.0559438256273482,0.956452585831561,0.997485755291974,-5.74564994838481,0.0193365543581747
"TGIF1",0.14875121067088,6.73071859534612,0.673749377579607,0.515245047426575,0.916865161620438,-5.74573966795777,0.287986173999301
"SPINT2",0.136482691742314,8.98842377826936,0.783071067059084,0.451143816465074,0.900452222773659,-5.74612277512327,0.345684990847581
"TYW1",-0.0500901342962585,5.00306148339646,-0.174417561859482,0.864904346146133,0.982191701830403,-5.74620424563389,0.0630319205559747
"PARP14",-0.0403055036259659,4.96774035546207,-0.134188375300173,0.895829028254347,0.987039993805644,-5.74652799936556,0.0477748688767899
"ACSS1",-0.28518459353077,9.04889817394334,-0.783479854979683,0.450914190688339,0.900446432796174,-5.74681554153891,0.345906096827689
"RC3H2",-0.0400464317407208,4.98179835678807,-0.147525115357669,0.885553966216683,0.985568672029214,-5.74692525389684,0.0527849674880675
"WDFY3",-0.112452541402739,5.64697282396248,-0.47438881351823,0.645079992315936,0.946946310680047,-5.74714924095951,0.190386427895959
"VAMP7_1",0.0634738078235522,4.97849795685468,0.13529072587001,0.894978950503608,0.987039993805644,-5.74721882570635,0.0481871789719465
"LOC101903301",-0.0630068987410466,4.92413105739494,-0.0307145267442778,0.976081853654699,0.998862153539638,-5.74739276596926,0.0105137611243165
"RDM1",0.0784455996334996,5.50283493514602,0.42718260572025,0.678003212394354,0.956488313781545,-5.74741646091913,0.168768248431113
"MRPL16",0.120904507466309,6.52906216045711,0.647837887366775,0.531207355438868,0.919317109727422,-5.74747562540351,0.274735920077546
"CBY1",0.0666597209214661,5.01630939773795,0.175951674742601,0.8637293994842,0.982191701830403,-5.74753191565786,0.0636222977040289
"PHF23",0.0885399086915033,5.39280924157758,0.386833238226867,0.70671982230122,0.960206862740971,-5.74768304307995,0.150752727285381
"B4GALT7",0.0400375168100826,5.00422113613471,0.163543991522364,0.87324188385207,0.983636829215479,-5.74770756376008,0.0588654421227696
"ZFP1",-0.0123532747630053,4.92964398678687,-0.0432105117310585,0.966356606741915,0.998862153539638,-5.74776708558115,0.0148625798359915
"PRNP",-0.146507932650366,5.83742618059392,-0.523781549307404,0.611469548447642,0.940396798600381,-5.74779761678802,0.213625166216337
"CIAO2A",0.117358908776768,7.44747259729862,0.725434142523842,0.484276492747748,0.910989445329927,-5.74797691663188,0.314906611518633
"NCL",-0.105302155466486,9.42694377657692,-0.787762484603633,0.448513115136132,0.899507993839355,-5.74834679585991,0.348224853070338
"PRPF40A",-0.143467660729415,7.93105921723894,-0.747991490850481,0.471131217549046,0.909442616242692,-5.7483762597264,0.326858118092248
"ELP3",0.0866026824726864,5.44665447871666,0.404332266143497,0.69420338020792,0.959037310727207,-5.74865460373155,0.158513275997258
"OSBPL7",-0.0591361792375862,5.08084621458579,-0.226213385064888,0.825443560852507,0.978775636039098,-5.74870856242682,0.0833126159787396
"ARPP19",-0.115855247584224,7.07980935355326,-0.701325099352347,0.498576244610522,0.916865161620438,-5.7487843308395,0.302268417930806
"FN1",0.212143742549559,12.3790680972981,0.80236081979021,0.440391422560918,0.897476579283039,-5.74893084359381,0.356161148307777
"DUS2",-0.0286956266365781,4.97538763909816,-0.121987036539812,0.905247039109101,0.988608249375872,-5.74917243172248,0.0432328870032811
"OSBPL1A",-0.170975443238438,7.88766031259657,-0.74467029677459,0.473052333797657,0.909442616242692,-5.74948234341594,0.325090810589296
"KPTN",0.0798715929007239,5.21836569554242,0.303532899200587,0.767502117554077,0.971980814000272,-5.74958287208026,0.114920417621744
"LOC112442366",0.063952398783762,5.17420109169757,0.280087226981277,0.784932866985939,0.974037676204341,-5.74961046249037,0.105167485604196
"BUD13",0.0363634268186805,4.98801988925386,0.133182308160733,0.896604977219048,0.987150811992067,-5.74963787542125,0.0473988546150316
"LOC100138449",-0.0350287660110062,4.98262790240055,-0.126452214653364,0.901798580275348,0.988255860174869,-5.74995539019732,0.0448904527498604
"LOC100139345",-0.0723323482306739,5.1512942190383,-0.264892274748598,0.79629695835629,0.974585056776884,-5.75053548426231,0.0989249431605996
"RPN1",-0.167661618406864,9.65267963577422,-0.787753617759443,0.448518077733164,0.899507993839355,-5.75072416614236,0.348220047822708
"SLC25A40",0.031119459438723,4.99662659878425,0.135581491240753,0.894754749844661,0.987039993805644,-5.75081009441301,0.0482959874606172
"FLRT3",0.0200018491025329,4.94602639353734,0.0399090178844391,0.968925568016427,0.998862153539638,-5.75091364035221,0.0137095837761853
"NSRP1",0.000433918343093254,4.94211599238849,0.00180276481347077,0.998595902115578,0.999863673417715,-5.75094231170439,0.000610220468214789
"CHMP4A",0.108389739712464,5.86122133676854,0.521275945834348,0.613152969326193,0.941218646810524,-5.75118485684215,0.212431164230954
"MUL1",0.0273415559211179,4.970423517306,0.0944544081837727,0.926553139094652,0.993063731630324,-5.75120054705357,0.0331296682460115
"SMIM12",0.0329163185429602,4.99332796644977,0.126064002956578,0.90209831278442,0.988496006995525,-5.75151587331658,0.0447461294501909
"API5",-0.133100555876009,6.99073306421302,-0.69005649671417,0.505347754701398,0.916865161620438,-5.751766211196,0.296409659562406
"PLGRKT",0.0784044460123479,5.16192738660303,0.261126408378729,0.799121219235236,0.974585056776884,-5.75238655473618,0.0973873372668651
"SLC11A2",0.174051910042661,7.37609891275319,0.714910998715761,0.490486442588046,0.914010491014805,-5.75241159704244,0.309372992342285
"CDK5RAP3",0.152724835689314,6.84679467864668,0.674693025976104,0.514669174377993,0.916865161620438,-5.75277311860957,0.288471842626931
"TTC1",-0.105366685617751,6.88904013032802,-0.679564722973575,0.511702291128855,0.916865161620438,-5.75285855400624,0.290982638485394
"TAOK1",0.0854024700440146,5.24890670836695,0.307447440174911,0.764604678288742,0.971297398157578,-5.75299574208561,0.116563049046824
"ESCO2",-0.138051244354687,5.40682205928299,-0.379705105807927,0.711844866323829,0.96124798107447,-5.75303691507079,0.147614642655872
"NXT2",0.16176956152251,5.399373165527,0.372171878059808,0.717277494811024,0.961780744928087,-5.75330131365537,0.144312795308041
"DRG1",-0.101810508110855,8.05361062303314,-0.746157686551271,0.472191353255356,0.909442616242692,-5.75331469590295,0.325881969963492
"AMMECR1L",-0.0759004412809832,5.38408047470235,-0.369514329121539,0.719197954033043,0.962874281657606,-5.75337766758061,0.143151556749555
"MRPS17",-0.0489929075791027,5.16126642101102,-0.259705427205606,0.800187691561574,0.974585056776884,-5.75338171352341,0.0968081331969628
"ATL3",-0.136046369408032,5.99611291742612,-0.549477766389714,0.594342649744025,0.934359393315517,-5.75346374726183,0.225963103859434
"PRMT1",0.118118864628718,5.74056185110955,0.48538382898526,0.637521897564938,0.946498902640481,-5.75369736345068,0.195504893516292
"CAPN5",-0.159900583949719,6.84639044331844,-0.674365417900549,0.514869057620075,0.916865161620438,-5.75374430357481,0.288303207432134
"GPANK1",0.113175468400836,6.41351769579034,0.621880250655686,0.547483736353551,0.92133046267368,-5.75386688994486,0.261628777523128
"SUPT5H",-0.191653702772712,7.66907999647659,-0.728528717147931,0.482459677454943,0.909764006046289,-5.75405741766192,0.316538977844725
"FKBP4",-0.0973129502070522,5.15814307560237,-0.255274431437483,0.803515979087153,0.974585056776884,-5.75410849624033,0.0950054822355791
"CTNNAL1",-0.206974693343592,6.23908890291395,-0.59501117324587,0.564626592697762,0.926777255300919,-5.75414494107169,0.248238671371663
"TMEM14A",-0.0250550932468077,4.99115296305293,-0.098060060561571,0.923759073113257,0.9919727250129,-5.75435809485919,0.0344412829585037
"CCNF",-0.111587781173972,5.5613076086267,-0.430782315244133,0.675466409424751,0.955903500830007,-5.7547889111125,0.170396243332106
"NDFIP1",0.119916530348014,8.74848893886325,0.766077001133343,0.460757010144769,0.904274279324263,-5.75500235640006,0.336528048525534
"DOLPP1",-0.0418509483994791,5.09841152537076,-0.209743342168157,0.837942090918688,0.979100232618238,-5.75505504671155,0.0767859938559688
"DHX32",-0.0277641471272716,4.98260768931457,-0.0737580446837729,0.942609983007879,0.997049738716104,-5.75506564880326,0.0256679650195447
"PTBP3",-0.114273234198181,5.9676141248501,-0.540226868994744,0.600479436218123,0.936785945612359,-5.75510956921429,0.221501860683912
"HIF1AN",0.122343334791688,6.18813625427408,0.582849133347079,0.572482946807091,0.929957855273432,-5.75511411118641,0.242237445613201
"ATPAF2",-0.0855311627932318,5.28860199657779,-0.321984941284047,0.753877887980441,0.968553711414665,-5.75532729276945,0.122698994808085
"IFT20",-0.100793162872294,5.83893748474779,-0.508340604208341,0.621880975781037,0.944024574936703,-5.75577239588099,0.206292728665962
"ANP32B",-0.120756541706978,8.30301325452347,-0.752032762940217,0.468800267205491,0.908951706602813,-5.755813051791,0.329012149451917
"FAF2",-0.123827487221443,6.58233988042372,-0.642434911998978,0.534571839214576,0.920690901176708,-5.75585866354135,0.271993923237253
"BIN3",-0.114898603293038,6.56852050832023,-0.640456242618109,0.535807064695979,0.921058041937386,-5.75599102222423,0.270991564452609
"GTF2A2",-0.0993381816784336,6.02689984643451,-0.550959472194617,0.593362798556435,0.934359393315517,-5.75613692489084,0.226679685670202
"SGO1",-0.110122295101674,6.36277509782767,-0.611613708937714,0.553998876210943,0.922214467396042,-5.75615354152931,0.256491116238865
"EFTUD2",0.133629553619752,7.96838651846633,0.738366044996467,0.476712589237004,0.909442616242692,-5.7563430960373,0.321743378880661
"ALDOC",-0.111381559166846,5.09960229535546,-0.204078837854365,0.842251775822284,0.979581854101788,-5.75647105983638,0.0745580646697799
"BARD1",0.189929642824739,5.70910384572377,0.469088147778148,0.648738930778638,0.94825269752389,-5.75662318501591,0.18793003930575
"RBPJ",-0.103831642779792,6.62439999700358,-0.646192205395906,0.532230827383654,0.919343093781968,-5.75671948811149,0.273899974251228
"PECR",0.080345281424627,5.0699380699387,0.171642579973279,0.867030521250623,0.982191701830403,-5.75720226954772,0.0619656141992013
"CHKB",-0.0725173086044348,5.32321504212686,-0.332137246722149,0.746418924784505,0.967659781567587,-5.75724238127375,0.127017357973656
"LOC528919",-0.143357472357875,6.39879066614933,-0.615312570804635,0.551646554577554,0.921974478203253,-5.75725861777703,0.258339089952716
"POLR1D",0.0588723278193921,5.21329183035848,0.273714271276966,0.789692864738252,0.974037676204341,-5.75737917830434,0.102541786032529
"PBK",0.0807574279726211,5.34779474866996,0.341373731558925,0.739656468635621,0.9670190968926,-5.75739910810277,0.130969940291811
"GTSE1",0.0828700869258823,5.32811833156688,0.332401865736481,0.746224868691829,0.967659781567587,-5.7574046773297,0.127130281755032
"CLCC1",-0.127851561108375,5.4348145623895,-0.379044776096216,0.712320399628149,0.96124798107447,-5.75741140563649,0.14732461803213
"VGLL1",-0.0438330820302779,5.05065718941597,-0.152402879944508,0.881801393411089,0.985475094395127,-5.75749402833998,0.0546292192426644
"PLIN3",0.172475613474948,8.6349250227938,0.759385723645342,0.46457805311693,0.906434636411109,-5.75772152811407,0.332941310324296
"MMAA",-0.00387943467353402,4.98447315641459,-0.0154075114236522,0.98800024926872,0.998862153539638,-5.7578138892876,0.00524294584150534
"IPO9",-0.139925469001468,6.05577574878481,-0.553940541229888,0.591394001828149,0.934183393487654,-5.7578851308983,0.228123084588641
"ZNF792",-0.0930362292425553,5.22740397921568,-0.280052175125739,0.784959022326918,0.974037676204341,-5.75843248435107,0.105153014390811
"SEMA5B",0.107783807934386,5.22046386481782,0.27400543338575,0.789475195346654,0.974037676204341,-5.75845138235173,0.102661510612373
"LOC785408",-0.0334901865528465,5.05051508160743,-0.145721580315164,0.886942219534869,0.985568672029214,-5.75846203657104,0.0521046716615371
"LSM3",-0.108070320660507,6.94692019139809,-0.676354052134725,0.513656448172396,0.916865161620438,-5.7584780421303,0.28932725561153
"KDELR3",-0.026298697783167,5.00437971749212,-0.0734369203776253,0.942859351835806,0.997083113490789,-5.75857467154703,0.0255530869840786
"PRPF4",0.108024960146138,6.89889893031137,0.671118953951786,0.516852326248018,0.916865161620438,-5.75861596774004,0.286633524714226
"CIR1",0.129130814828882,5.64470126279682,0.445307860442075,0.665273199090197,0.954255484374535,-5.75903674635994,0.176999972002149
"SLC52A2",-0.00755772240766017,4.99441589253967,-0.0261493325824323,0.979635914914416,0.998862153539638,-5.75928140899062,0.00893530137171211
"RSRP1",0.00283006548108311,4.99444040288681,0.0115463533066879,0.991007243590631,0.998862153539638,-5.75960320389217,0.00392317110509485
"NDUFB10",0.146592649091518,7.72908016057891,0.723155179989577,0.485617189701036,0.911554152384942,-5.75969917096064,0.313705948662256
"HPS5",0.116501617442988,5.76174862241768,0.478403927157904,0.642315003656697,0.946806120312773,-5.7597727737753,0.192251933303962
"UTP23",-0.025736404230706,5.04206407700651,-0.123796527180259,0.903849316633631,0.988559823281504,-5.75993743601766,0.0439039659949377
"METTL16",0.0699287304918368,5.51663806269689,0.401580404724624,0.696165462819101,0.959037310727207,-5.75995309131272,0.157287526123752
"NFATC2IP",0.0734225361091188,5.23619905421674,0.276338662926738,0.787731584538212,0.974037676204341,-5.76014634502184,0.103621740901561
"DNAJC15",-0.157498850541286,5.46821189588135,-0.384463171906623,0.708422190774899,0.96051273157795,-5.76021095785002,0.14970784333156
"HASPIN",-0.0495467660099038,5.16251777349868,-0.231563347229402,0.821394409747184,0.978371120604161,-5.76045183424805,0.0854482571972579
"GPALPP1",0.041753375033454,5.07399499007666,0.154065437076372,0.880523043702071,0.985475094395127,-5.76072923763675,0.0552592738571843
"ARAF",0.295321005358512,6.51373452075419,0.622106745188491,0.54734049579702,0.92133046267368,-5.76076484393622,0.261742418748475
"HMGXB3",-0.118976558874093,5.56291199161545,-0.416907160837199,0.685267622122803,0.957354748588985,-5.76083527006604,0.164139787466992
"RPS17",0.163956460771966,8.08193728595826,0.73640844602277,0.477852795999073,0.909442616242692,-5.76104071448237,0.320705868515921
"LSM12",-0.105982039146672,6.99202340786857,-0.676332375913894,0.513669656457841,0.916865161620438,-5.76104217137428,0.289316088202352
"KIAA0586",0.00592623299941142,5.0048591899091,0.0215202122873205,0.98324021819986,0.998862153539638,-5.7610678796522,0.00734036549076114
"NOL12",0.0642532847092854,5.14567360358014,0.21315652453142,0.835347952270083,0.978775636039098,-5.76126821747129,0.0781325876608844
"ANKRD12",-0.0125855795504028,5.01384943664136,-0.0532935625110895,0.958513391778247,0.997485755291974,-5.76147204644137,0.0184018150396833
"PPIH",0.106161143752397,6.07577249113636,0.54980641153805,0.594125243452403,0.934359393315517,-5.76150108275987,0.226121994737979
"KIN",-0.0653606139243621,5.34408332353536,-0.328360640264426,0.749190477731528,0.967714587970598,-5.76151423943618,0.125407751177918
"RESTA",-0.10131899902213,5.72026100107369,-0.463498317800574,0.652608069424679,0.949719740329104,-5.76199300647518,0.185347560512986
"E2F6",-0.0204437948478642,5.02067189310478,-0.0625226114938542,0.951338499361648,0.997485755291974,-5.76202053115918,0.0216649275967821
"UTP18",-0.108478461109281,6.91611676990055,-0.668202492124831,0.518637873073806,0.916865161620438,-5.76204603177556,0.285135772436703
"PHLPP2",0.10866733163185,6.93878042042807,0.669306556956495,0.517961499807147,0.916865161620438,-5.7621244836259,0.285702520259997
"TXNDC9",-0.0846436987784998,5.81156195823172,-0.487797359992321,0.635868558312575,0.946498902640481,-5.76245546604236,0.196632648972892
"C1GALT1",-0.0472860760436866,5.24885284928381,-0.276703154163001,0.787459312307097,0.974037676204341,-5.7625393452751,0.103771876772665
"HERPUD1",0.117063992046502,5.35949646857486,0.329131417646682,0.748624519930037,0.967659781567587,-5.76269504308383,0.125735952407388
"PPIE",0.135499581915191,6.25738258572927,0.581165675037346,0.573575108785976,0.930050067326811,-5.76308708099768,0.241409703838611
"ZSCAN29",-0.0713473338005111,5.123737304135,-0.188490184992817,0.854139660186242,0.980317004488141,-5.76325315747591,0.0684711121104983
"CDC42SE1",0.123778108809118,5.80960562298248,0.483084145346075,0.639099181556365,0.946498902640481,-5.76349849637113,0.194431738617587
"MED1",-0.0837581129982645,5.82336791025639,-0.488643956555061,0.635289108600512,0.946498902640481,-5.76353708318237,0.197028590147571
"WDFY1",0.152452685283796,7.62098186329814,0.712389506821682,0.491981722562547,0.914274778827246,-5.76354739120315,0.308051031252303
"SUMF1",-0.0682253141447351,5.24804548234271,-0.27153087508828,0.791325746874917,0.974037676204341,-5.76387679828428,0.101644703672473
"OSTF1",0.187366024153675,7.87579155307025,0.723369804851549,0.485490828960743,0.911554152384942,-5.76419877235357,0.313818969606361
"FXN",-0.028429726940729,5.09465067699321,-0.154981216151404,0.879819048686795,0.985475094395127,-5.76424895794648,0.0556066394834948
"DPH2",0.0533535707616188,5.14457204370688,0.197643167755517,0.84715478111334,0.979581854101788,-5.76445284968396,0.0720372337752948
"MARCHF7",0.186222161585218,6.18964107188361,0.564601484408505,0.584381551705602,0.932679345706922,-5.76500190373584,0.23330350272905
"PLA2G12A",0.00342869897346798,5.0288909233367,0.0146028760924471,0.988626868958108,0.998862153539638,-5.76519284187769,0.00496759043434723
"PCMTD1",-0.0222047139814103,5.06384149364567,-0.107180602840643,0.916696368926336,0.991031749377628,-5.76544829968357,0.0377744889055916
"CNOT2",-0.111149736533415,6.48332297052445,-0.613527818599179,0.552780877244272,0.922214467396042,-5.76573447574868,0.257446989242647
"CFAP410",0.0134814560005614,5.04380119398863,0.0589904498875113,0.954083990062816,0.997485755291974,-5.76589284641387,0.0204133917369744
"ANAPC4",0.0690020806182936,5.33393618170343,0.308136355441243,0.764095152196528,0.971153061315069,-5.76590694595494,0.116852555690333
"SMARCE1",0.117590179733513,7.43647957084949,0.698716345212282,0.500138942707047,0.916865161620438,-5.76621238870381,0.300909328327109
"WWP2",0.0770765830813991,5.65174766482965,0.431362003226841,0.675058284346821,0.955903500830007,-5.76639248519522,0.170658728683887
"USP43",-0.0300781487514623,5.0581411442761,-0.0871923819850791,0.932183700745344,0.994286171049738,-5.76648451185151,0.0304984949866141
"ELF3",-0.11047412298975,5.15337106648863,-0.194189572416109,0.849788722066975,0.980317004488141,-5.76682577374564,0.0706890369280543
"EDC3",0.113842380615705,6.1596274747111,0.556615436081311,0.589630357291093,0.934183393487654,-5.76685920953152,0.229420164795188
"TIMM50",-0.127413608042892,7.74475642768534,-0.713764126382385,0.491166205243957,0.914274321948268,-5.76703491561414,0.308771522528487
"RIDA",0.0540079694758848,5.10042508058217,0.135419447255731,0.894879696021895,0.987039993805644,-5.76728776537821,0.0482353455395574
"SNX1",-0.205891885610122,8.3086848689336,-0.736274992156103,0.477930588852562,0.909442616242692,-5.76743213581568,0.320635172566165
"ARMT1",0.100229436679808,5.49952461945534,0.375221242355265,0.715076424846012,0.96124798107447,-5.76748927581858,0.145647539856013
"LOC112443502",-0.104339901543539,6.13917358489502,-0.552430653242415,0.592390750194668,0.934359393315517,-5.76789390309912,0.227391731330398
"ZFYVE21",-0.107134341899586,5.273064554,-0.271032704379132,0.791698458547173,0.974037676204341,-5.76792837306845,0.101440200639559
"PUS7",-0.139680073783825,5.73110565399664,-0.453133883322679,0.659810533845546,0.952266058514907,-5.76816590371931,0.180580755243425
"NBDY",-0.147608218572638,5.43042522123266,-0.347054659729823,0.735508630694379,0.965433792323048,-5.76826129764916,0.133412226755687
"MRPL11",0.134778375476523,7.66996065561892,0.707905638923749,0.494647659153251,0.915161411313744,-5.76840917795997,0.305704041815989
"SH3BP4",0.122989912251975,7.56308565851267,0.70228540052427,0.498001756939643,0.916865161620438,-5.76857571303393,0.302769125055853
"ABITRAM",0.0772595786843606,5.26965354844665,0.263817465843456,0.797102714344023,0.974585056776884,-5.76870377293255,0.0984857119808065
"DAZAP2",-0.0425969430988582,5.19215751259914,-0.21436108012737,0.834432937822701,0.978775636039098,-5.7688035127803,0.0786085612062688
