"","logFC","AveExpr","t","P.Value","adj.P.Val","B","logP","Significance"
"GNB1L",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GNE",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GNRH1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPA33",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPC1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPD1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPM6A",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR153",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR157",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR171",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR18",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR183",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR37L1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR4",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR75",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR82",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR83",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPR85",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPRASP1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPRC5B",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPRIN1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GPX3",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GRAP",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GRID2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GRIK1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GRIN3A",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GRM6",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GRN",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GSC",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GSDMA",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GSG1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GSTA3",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GSTM1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GSTM2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GSTT1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GSTZ1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GULP1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GYPC",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GYS2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GZF1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"GZMM",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HABP2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HAMP",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HCK",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HCN1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HDAC4",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HDAC5",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HDC",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HEATR9",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HEBP2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HECW2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HEMK1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HEPACAM",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HES2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HFM1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HHIPL1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HHIPL2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HK1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HK3",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HMCN2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HNF1A",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HNF4A",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HNMT",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HOXB13",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HOXD13",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HPCAL4",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HPD",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HPDL",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HPGDS",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HPSE",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HR",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HRC",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HS1BP3",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HS6ST3",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HSD17B1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HSD17B6",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HSD3B7",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HSF4",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HSPA12B",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HSPB8",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HTR1D",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HYAL1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HYAL2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"HYI",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"ICAM5",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"ID1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IER5L",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IFI35",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IFNAR2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IFNLR1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IGF1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IGFBP4",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IGFBP6",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IGSF1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IGSF5",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IHH",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IKBKE",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL12RB2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL16",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL17RC",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL18",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL18BP",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL1RL1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL20RA",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL21R",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL22RA1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL27",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL27RA",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL2RA",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL2RB",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL31RA",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL34",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"IL6",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"INAVA",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"INCA1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"INF2",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"INKA1",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"INPP5A",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
"INPP5D",-0.795083833333333,1.6547272,-3.83522130038554,0.015048460373075,0.0273139435548336,-3.09188973962496,1.82250793101245,"Not Significant"
