"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSBTAG00000015157",22.5910848093774,1.68268289468274,0.835708499915193,2.01348065127193,0.0440640884813135,0.277743326943302
"ENSBTAG00000014247",3.74394585665056,1.00862261676534,2.45482743326717,0.410873124153965,0.68116557039684,NA
"ENSBTAG00000021076",2511.98662047083,0.153174765984119,0.340114287250068,0.450362633168356,0.652448983845699,0.874577977768532
"ENSBTAG00000000077",479.385618111825,-0.0760843751516423,0.496929368621591,-0.153109033106031,0.878312292482727,0.959433355473039
"ENSBTAG00000009624",27.7605869571491,0.476634611948203,0.650565151000296,0.732647008858896,0.463773751799416,0.767699399169886
"ENSBTAG00000002630",21.9305733266777,-0.0680673707548929,0.822783770371113,-0.0827281397689595,0.934067709260608,0.977945373168002
"ENSBTAG00000049882",1.4933036509352,-1.49421180780023,3.35633856821979,-0.445191025109472,0.656181712051397,NA
"ENSBTAG00000006200",3141.16960853922,0.355214016352928,0.323994572516664,1.09635792227556,0.272922170470955,0.626636860830789
"ENSBTAG00000054845",44.6828441581748,0.750715554901517,0.554445480770687,1.35399346002065,0.175738464218535,0.521944903332954
"ENSBTAG00000006202",3334.84385727303,-0.370241405927141,0.397119971884461,-0.932316257402588,0.35117310835184,0.689190649539812
"ENSBTAG00000006204",53.0365878532456,0.80322549199756,0.559953692861236,1.43444985226057,0.151443929996811,0.488536584991368
"ENSBTAG00000053583",1902.94703506421,1.3451778154602,0.502939765264816,2.67463006181648,0.00748117513147505,0.122172062815296
